Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
07/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"703,01",CR,"3.406,35","3.406,35","703,01",CR
07/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
07/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
07/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
07/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"5.162.769,29",CR,"376.751,27","437.377,06","5.223.395,08",CR
07/2025,2991,ACEPREV,2030200000000,FUNDOS,"5.162.769,29",CR,"376.751,27","437.377,06","5.223.395,08",CR
07/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.162.769,29",CR,"376.751,27","437.377,06","5.223.395,08",CR
07/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"5.162.769,29",CR,"376.751,27","437.377,06","5.223.395,08",CR
07/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"1.129.937,09","1.129.937,09","0,00",DV
07/2025,2991,ACEPREV,4010000000000,RECEITAS,"4.173.170,24",CR,"0,00","683.368,42","4.856.538,66",CR
07/2025,2991,ACEPREV,4010100000000,GESTÃO PREVIDENCIAL,"2.077.825,04",CR,"0,00","352.851,18","2.430.676,22",CR
07/2025,2991,ACEPREV,4010101000000,CORRENTES,"2.077.825,04",CR,"0,00","352.851,18","2.430.676,22",CR
07/2025,2991,ACEPREV,4010101010000,PATROCINADOR(ES),"2.003.763,94",CR,"0,00","340.756,46","2.344.520,40",CR
07/2025,2991,ACEPREV,4010101010100,CONTRIBUIÇÃO PARA CUSTEIO,"2.003.763,94",CR,"0,00","340.756,46","2.344.520,40",CR
07/2025,2991,ACEPREV,4010101040000,AUTOPATROCINADOS,"31.111,54",CR,"0,00","4.746,63","35.858,17",CR
07/2025,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"42.949,56",CR,"0,00","7.348,09","50.297,65",CR
07/2025,2991,ACEPREV,4010200000000,INVESTIMENTOS,"1.954.890,13",CR,"0,00","330.517,24","2.285.407,37",CR
07/2025,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"1.863.591,25",CR,"0,00","314.642,40","2.178.233,65",CR
07/2025,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"91.298,88",CR,"0,00","15.874,84","107.173,72",CR
07/2025,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"140.455,07",CR,"0,00","0,00","140.455,07",CR
07/2025,2991,ACEPREV,4020000000000,DESPESAS,"-4.028.632,80",DV,"694.573,41","5.193,12","-4.718.013,09",DV
07/2025,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-4.028.632,80",DV,"694.573,41","5.193,12","-4.718.013,09",DV
07/2025,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-2.562.807,39",DV,"432.915,55","4.938,25","-2.990.784,69",DV
07/2025,2991,ACEPREV,4020101010000,CONSELHEIROS,"-41.941,00",DV,"10.476,00","0,00","-52.417,00",DV
07/2025,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"-31.957,00",DV,"5.292,00","0,00","-37.249,00",DV
07/2025,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"-9.984,00",DV,"5.184,00","0,00","-15.168,00",DV
07/2025,2991,ACEPREV,4020101020000,DIRIGENTES,"-1.293.715,98",DV,"215.029,27","18,11","-1.508.727,14",DV
07/2025,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-1.179.257,94",DV,"194.518,33","4.920,14","-1.368.856,13",DV
07/2025,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-47.892,47",DV,"12.891,95","0,00","-60.784,42",DV
07/2025,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-68.661,71",DV,"5.355,60","36,33","-73.980,98",DV
07/2025,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-34.586,29",DV,"20.743,69","0,00","-55.329,98",DV
07/2025,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-816.894,25",DV,"149.784,76","0,00","-966.679,01",DV
07/2025,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-143.409,79",DV,"49.076,96","0,00","-192.486,75",DV
07/2025,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-112.864,19",DV,"20.141,05","0,00","-133.005,24",DV
07/2025,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-93.388,30",DV,"11.022,31","0,00","-104.410,61",DV
07/2025,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-375.285,11",DV,"54.563,80","0,00","-429.848,91",DV
07/2025,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-39.676,00",DV,"6.838,00","0,00","-46.514,00",DV
07/2025,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-47.819,91",DV,"7.995,60","0,00","-55.815,51",DV
