202512;4248;VISÃO PREV;EFPC;NULL;0;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;559;3;2;2;560;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;25;34000;" Designados";FOLHA;17328;43;42;42;17329;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14364;125;62;62;14427;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5512;12;7;7;5517;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;554;5;1;1;558;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;25;34000;" Designados";FOLHA;17371;108;52;52;17427;2026-06-26
202508;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202508;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14427;150;85;85;14492;2026-06-26
202508;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5517;15;12;12;5520;2026-06-26
202508;4248;VISÃO PREV;EFPC;NULL;0;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;558;2;4;4;556;2026-06-26
202508;4248;VISÃO PREV;EFPC;NULL;0;25;34000;" Designados";FOLHA;17427;39;56;56;17410;2026-06-26
202509;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202509;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14492;117;110;110;14499;2026-06-26
202509;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5520;21;9;9;5532;2026-06-26
202510;4248;VISÃO PREV;PLANO;194;2000001718;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202510;4248;VISÃO PREV;PLANO;194;2000001718;21;31200;" Participante - com custeio patronal e do participante";FOLHA;10;0;0;0;10;2026-06-26
202510;4248;VISÃO PREV;PLANO;194;2000001718;23;32000;" Assistidos - Aposentados";FOLHA;432;0;0;0;432;2026-06-26
202510;4248;VISÃO PREV;PLANO;194;2000001718;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;107;0;1;1;106;2026-06-26
202510;4248;VISÃO PREV;PLANO;194;2000001718;25;34000;" Designados";FOLHA;1093;1;0;0;1094;2026-06-26
202510;4248;VISÃO PREV;PLANO;3464;2011001919;7;12000;" Auxílios - Prestação Continuada";FOLHA;0;0;0;0;0;2026-06-26
202510;4248;VISÃO PREV;PLANO;3464;2011001919;21;31200;" Participante - com custeio patronal e do participante";FOLHA;4088;0;25;25;4063;2026-06-26
202510;4248;VISÃO PREV;PLANO;3464;2011001919;23;32000;" Assistidos - Aposentados";FOLHA;4766;9;11;11;4764;2026-06-26
202510;4248;VISÃO PREV;PLANO;3464;2011001919;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;426;2;2;2;426;2026-06-26
