Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3050000000000,FLUXO DOS INVESTIMENTOS,"2.520.505,80",CR,"19.518,35","1.008.233,59","3.509.221,04",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"2.582.728,16",CR,"0,00","1.008.233,59","3.590.961,75",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3050200000000,FLUXO NEGATIVO DOS INVESTIMENTOS,"-62.222,36",DV,"19.518,35","0,00","-81.740,71",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"-808.900,56",DV,"483.771,09","30.524,11","-1.262.147,54",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS PREVIDENCIAIS,"-22.020,69",DV,"56.019,62","28.009,81","-50.030,50",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3070100000000,CONSTITUIÇÃO DE FUNDOS PREVIDENCIAIS,"-22.020,69",DV,"28.009,81","0,00","-50.030,50",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3070200000000,REVERSÃO/UTILIZAÇÃO DE FUNDOS PREVIDENCIAIS ,"0,00",CR,"28.009,81","28.009,81","0,00",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3070201000000,DESONERAÇÃO DE CONTRIBUIÇÕES DE PATROCINADOR(ES),"0,00",CR,"28.009,81","28.009,81","0,00",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,3080000000000,SUPERÁVIT/DÉFICIT TÉCNICO,"-410.111,26",DV,"140.874,30","764,54","-550.221,02",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"1.025.588,75","1.025.588,75","0,00",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"2.596.388,78",CR,"0,00","1.006.070,40","3.602.459,18",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010100000000,TÍTULOS PÚBLICOS,"1.172.847,79",CR,"0,00","335.091,98","1.507.939,77",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010101000000,TÍTULOS PÚBLICOS FEDERAIS,"1.172.847,79",CR,"0,00","335.091,98","1.507.939,77",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010101010000,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"1.172.847,79",CR,"0,00","335.091,98","1.507.939,77",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010101010100,TESOURO IPCA / NTN-B,"1.172.847,79",CR,"0,00","335.091,98","1.507.939,77",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010400000000,FUNDOS DE INVESTIMENTOS,"1.407.715,79",CR,"0,00","665.802,60","2.073.518,39",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010407000000,FUNDO MULTIMERCADO,"1.407.715,79",CR,"0,00","665.802,60","2.073.518,39",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010800000000,OPERAÇÕES COM PARTICIPANTES,"15.825,20",CR,"0,00","5.175,82","21.001,02",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5010801000000,EMPRÉSTIMO A PARTICIPANTES,"15.825,20",CR,"0,00","5.175,82","21.001,02",CR
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-42.956,56",DV,"5.917,95","0,00","-48.874,51",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5020900000000,RELACIONADAS COM O DISPONÍVEL,"-42.956,56",DV,"5.917,95","0,00","-48.874,51",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-31.282,44",DV,"10.356,81","0,00","-41.639,25",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-1.643,98",DV,"1.080,40","0,00","-2.724,38",DV
04/2025,FUNSEJEM,LC109,1993003738,CD,ATIVO - EM EXTINÇÃO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-2.520.505,80",DV,"1.008.233,59","19.518,35","-3.509.221,04",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"2.205.302.824,26",DV,"79.781.763,73","48.906.688,28","2.236.177.899,71",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1010000000000,DISPONÍVEL,"65.974,00",DV,"22.666.995,59","22.110.696,97","622.272,62",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1010100000000,IMEDIATO,"65.974,00",DV,"22.666.995,59","22.110.696,97","622.272,62",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020000000000,REALIZÁVEL,"2.205.236.850,26",DV,"57.114.768,14","26.795.991,31","2.235.555.627,09",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"210.657,08",DV,"9.075.502,99","9.219.385,11","66.774,96",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101000000,RECURSOS A RECEBER,"210.657,08",DV,"9.075.502,99","9.219.385,11","66.774,96",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101010000,CONTRIBUIÇÕES DO MÊS,"210.657,08",DV,"9.003.825,67","9.147.707,79","66.774,96",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101010100,PATROCINADOR(ES),"157.324,11",DV,"4.408.229,56","4.552.111,68","13.441,99",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101010300,PARTICIPANTES,"53.332,97",DV,"4.117.849,94","4.117.849,94","53.332,97",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101010400,AUTOPATROCINADOS,"0,00",DV,"477.746,17","477.746,17","0,00",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101990000,OUTROS RECURSOS A RECEBER - PREVIDENCIAL,"0,00",DV,"71.677,32","71.677,32","0,00",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020101990100,OUTROS RECURSOS A RECEBER,"0,00",DV,"71.677,32","71.677,32","0,00",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"6.189.883,86",DV,"41.883,51","3.637,26","6.228.130,11",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"6.189.883,86",DV,"41.883,51","3.637,26","6.228.130,11",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020300000000,INVESTIMENTOS,"2.198.836.309,32",DV,"47.997.381,64","17.572.968,94","2.229.260.722,02",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020304000000,FUNDOS DE INVESTIMENTOS,"2.186.855.723,22",DV,"46.296.121,03","16.025.133,46","2.217.126.710,79",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020304070000,FUNDO MULTIMERCADO ,"2.186.855.723,22",DV,"46.296.121,03","16.025.133,46","2.217.126.710,79",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020308000000,OPERAÇÕES COM PARTICIPANTES,"11.980.586,10",DV,"1.701.260,61","1.547.835,48","12.134.011,23",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"11.980.586,10",DV,"1.701.260,61","1.547.835,48","12.134.011,23",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,1020308010100,EMPRÉSTIMOS,"11.980.586,10",DV,"1.701.260,61","1.547.835,48","12.134.011,23",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2000000000000,PASSIVO,"2.205.302.824,26",CR,"20.227.646,84","51.102.722,29","2.236.177.899,71",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"1.019.331,45",CR,"13.351.814,14","14.661.323,91","2.328.841,22",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"1.017.831,31",CR,"12.562.195,81","13.859.872,07","2.315.507,57",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"24.813,68",CR,"9.161.294,24","10.021.502,95","885.022,39",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010102000000,RETENÇÕES A RECOLHER,"993.017,63",CR,"1.397.982,66","1.835.450,21","1.430.485,18",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"2.002.918,91","2.002.918,91","0,00",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010300000000,INVESTIMENTOS,"1.500,14",CR,"789.618,33","801.451,84","13.333,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2010308000000,OPERAÇÕES COM PARTICIPANTES,"1.500,14",CR,"789.618,33","801.451,84","13.333,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"2.204.283.492,81",CR,"6.875.832,70","36.441.398,38","2.233.849.058,49",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"2.176.798.853,97",CR,"5.625.415,61","35.660.376,93","2.206.833.815,29",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"2.176.798.853,97",CR,"5.625.415,61","35.660.376,93","2.206.833.815,29",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"674.552.737,27",CR,"411.486,86","10.187.938,95","684.329.189,36",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101010100,CONTRIBUIÇÃO DEFINIDA,"674.552.737,27",CR,"411.486,86","10.187.938,95","684.329.189,36",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"674.552.737,27",CR,"411.486,86","10.187.938,95","684.329.189,36",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101020000,BENEFÍCIOS A CONCEDER,"1.502.246.116,70",CR,"5.213.928,75","25.472.437,98","1.522.504.625,93",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101020100,CONTRIBUIÇÃO DEFINIDA,"1.502.246.116,70",CR,"5.213.928,75","25.472.437,98","1.522.504.625,93",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"537.355.177,85",CR,"1.497.337,53","9.234.661,53","545.092.501,85",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES,"964.890.938,85",CR,"3.716.591,22","16.237.776,45","977.412.124,08",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030200000000,FUNDOS,"27.484.638,84",CR,"1.250.417,09","781.021,45","27.015.243,20",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030201000000,FUNDOS PREVIDENCIAIS,"19.868.240,30",CR,"1.246.779,83","704.324,77","19.325.785,24",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"8.639.048,63",CR,"95.789,40","611.873,41","9.155.132,64",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"11.229.191,67",CR,"1.150.990,43","92.451,36","10.170.652,60",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030202000000,FUNDOS ADMINISTRATIVOS,"6.189.883,86",CR,"3.637,26","41.883,51","6.228.130,11",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"6.189.883,86",CR,"3.637,26","41.883,51","6.228.130,11",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"1.426.514,68",CR,"0,00","34.813,17","1.461.327,85",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",CR,"49.830.449,69","49.830.449,69","0,00",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010000000000,ADIÇÕES,"23.650.001,36",CR,"1.338,96","7.792.509,59","31.441.171,99",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010100000000,CORRENTES,"23.547.748,69",CR,"1.338,96","7.720.817,40","31.267.227,13",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010101000000,PATROCINADOR(ES),"9.005.801,49",CR,"1.338,96","3.142.184,21","12.146.646,74",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010101010000,CONTRIBUIÇÕES NORMAIS,"9.005.801,49",CR,"1.338,96","3.142.184,21","12.146.646,74",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010103000000,PARTICIPANTES,"13.086.319,37",CR,"0,00","4.115.232,28","17.201.551,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010103010000,ATIVOS,"13.086.319,37",CR,"0,00","4.115.232,28","17.201.551,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010103010100,CONTRIBUIÇÕES NORMAIS,"13.086.319,37",CR,"0,00","4.115.232,28","17.201.551,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010103010101,REGULAR,"13.086.319,37",CR,"0,00","4.115.232,28","17.201.551,65",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010104000000,AUTOPATROCINADOS,"1.455.627,83",CR,"0,00","463.400,91","1.919.028,74",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010104010000,CONTRIBUIÇÕES NORMAIS,"1.455.627,83",CR,"0,00","463.400,91","1.919.028,74",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010104010100,REGULAR,"1.455.627,83",CR,"0,00","463.400,91","1.919.028,74",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010200000000,REMUNERAÇÃO DAS CONTRIBUIÇÕES EM ATRASO,"2,06",CR,"0,00","14,87","16,93",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010500000000,PORTABILIDADE,"102.250,61",CR,"0,00","71.677,32","173.927,93",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"8.873,54",CR,"0,00","0,00","8.873,54",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3010502000000,PREVIDÊNCIA COMPLEMENTAR ABERTA,"93.377,07",CR,"0,00","71.677,32","165.054,39",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020000000000,DEDUÇÕES,"-35.562.840,49",DV,"12.243.962,30","0,00","-47.806.802,79",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-13.225.420,22",DV,"4.257.262,08","0,00","-17.482.682,30",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020101000000,APOSENTADORIA PROGRAMADA,"-13.005.338,90",DV,"4.189.133,98","0,00","-17.194.472,88",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020102000000,INVALIDEZ,"-11.467,98",DV,"3.866,13","0,00","-15.334,11",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020103000000,PENSÕES,"-208.613,34",DV,"64.261,97","0,00","-272.875,31",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020200000000,BENEFÍCIOS DE PRESTAÇÃO ÚNICA,"-74.970,57",DV,"40.649,97","0,00","-115.620,54",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020203000000,PROVISÕES,"-74.970,57",DV,"40.649,97","0,00","-115.620,54",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020300000000,INSTITUTOS,"-16.215.632,03",DV,"7.353.812,54","0,00","-23.569.444,57",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020301000000,RESGATE,"-15.010.588,17",DV,"7.054.373,10","0,00","-22.064.961,27",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020301010000,RESGATE TOTAL,"-14.263.594,78",DV,"6.909.120,16","0,00","-21.172.714,94",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020301020000,RESGATE PARCIAL,"-746.993,39",DV,"145.252,94","0,00","-892.246,33",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020302000000,PORTABILIDADE,"-1.205.043,86",DV,"299.439,44","0,00","-1.504.483,30",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020302010000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"-391.002,58",DV,"94.120,76","0,00","-485.123,34",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020302020000,PREVIDÊNCIA COMPLEMENTAR ABERTA,"-814.041,28",DV,"205.318,68","0,00","-1.019.359,96",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3020700000000,DESONERAÇÃO DE CONTRIBUIÇÕES DE PATROCINADOR(ES),"-6.046.817,67",DV,"592.237,71","0,00","-6.639.055,38",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-222.791,51",DV,"151.409,84","0,00","-374.201,35",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3040200000000,CONTRIBUIÇÕES/REEMBOLSOS,"-222.791,51",DV,"151.409,84","0,00","-374.201,35",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3050000000000,FLUXO DOS INVESTIMENTOS,"63.997.131,39",CR,"132.382,53","34.229.090,30","98.093.839,16",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"65.098.475,56",CR,"0,00","34.229.090,30","99.327.565,86",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3050200000000,FLUXO NEGATIVO DOS INVESTIMENTOS,"-1.101.344,17",DV,"132.382,53","0,00","-1.233.726,70",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"-55.715.885,27",DV,"35.660.376,93","5.625.415,61","-85.750.846,59",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS PREVIDENCIAIS,"3.854.384,52",CR,"1.640.979,13","2.183.434,19","4.396.839,58",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3070100000000,CONSTITUIÇÃO DE FUNDOS PREVIDENCIAIS,"-208.933,03",DV,"1.033.476,26","1.242.409,29","0,00",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3070200000000,REVERSÃO/UTILIZAÇÃO DE FUNDOS PREVIDENCIAIS ,"4.063.317,55",CR,"607.502,87","941.024,90","4.396.839,58",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,3070201000000,DESONERAÇÃO DE CONTRIBUIÇÕES DE PATROCINADOR(ES),"4.063.317,55",CR,"607.502,87","941.024,90","4.396.839,58",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"34.923.685,25","34.923.685,25","0,00",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"66.164.467,99",CR,"2,79","34.791.302,72","100.955.767,92",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5010400000000,FUNDOS DE INVESTIMENTOS,"65.547.958,57",CR,"0,00","34.589.995,81","100.137.954,38",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5010407000000,FUNDO MULTIMERCADO,"65.547.958,57",CR,"0,00","34.589.995,81","100.137.954,38",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5010800000000,OPERAÇÕES COM PARTICIPANTES,"616.502,90",CR,"2,79","201.306,91","817.807,02",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5010801000000,EMPRÉSTIMO A PARTICIPANTES,"616.502,90",CR,"2,79","201.306,91","817.807,02",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"6,52",CR,"0,00","0,00","6,52",CR
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-213.278,90",DV,"15.950,81","0,00","-229.229,71",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5020800000000,OPERAÇÕES COM PARTICIPANTES,"-24.842,51",DV,"0,00","0,00","-24.842,51",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5020801000000,EMPRÉSTIMO A PARTICIPANTES,"-24.842,51",DV,"0,00","0,00","-24.842,51",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5020900000000,RELACIONADAS COM O DISPONÍVEL,"-178.905,72",DV,"9.815,40","0,00","-188.721,12",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5029800000000,OUTRAS DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-9.530,67",DV,"6.135,41","0,00","-15.666,08",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5029801000000,OUTRAS,"-9.530,67",DV,"6.135,41","0,00","-15.666,08",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-1.929.541,14",DV,"643.828,18","0,00","-2.573.369,32",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-24.516,56",DV,"34.813,17","0,00","-59.329,73",DV
04/2025,FUNSEJEM,LC109,2005006711,CD,ATIVO - EM FUNCIONAMENTO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-63.997.131,39",DV,"34.229.090,30","132.382,53","-98.093.839,16",DV
04/2025,FUNSSEST,LC109,1990002129,CV,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"119.827.788,18",DV,"5.646.495,41","4.260.684,74","121.213.598,85",DV
