Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020411030200,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - NÃO EXCLUSIVO,"-1.491.599,49",DV,"1.113.839,47","0,00","-2.605.438,96",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020499000000,DESPESAS DIRETAS,"-5.316,39",DV,"2.558,48","0,61","-7.874,26",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020700000000,INVESTIMENTOS EM IMÓVEIS,"-37.941,48",DV,"3.218,16","0,00","-41.159,64",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020704000000,ALUGUÉIS E RENDA,"-314,38",DV,"700,28","0,00","-1.014,66",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020704030000,LOCADOS A TERCEIROS,"-314,38",DV,"700,28","0,00","-1.014,66",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020799000000,DESPESAS DIRETAS,"-37.627,10",DV,"2.517,88","0,00","-40.144,98",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020800000000,OPERAÇÕES COM PARTICIPANTES,"-5.421,26",DV,"2.153,60","0,00","-7.574,86",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5020801000000,EMPRÉSTIMO A PARTICIPANTES,"-5.421,26",DV,"2.153,60","0,00","-7.574,86",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-197.847,65",DV,"90.027,29","0,00","-287.874,94",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-22.270,81",DV,"10.695,79","0,00","-32.966,60",DV
03/2025,BB PREVIDENCIA,LC109,1994002565,CD,ATIVO - EM EXTINÇÃO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-6.333.662,18",DV,"3.507.642,90","0,00","-9.841.305,08",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"40.807.613,82",DV,"6.294.682,87","5.683.865,87","41.418.430,82",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1010000000000,DISPONÍVEL,"0,00",DV,"2.253.602,50","2.168.124,27","85.478,23",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1010100000000,IMEDIATO,"0,00",DV,"2.253.602,50","2.168.124,27","85.478,23",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020000000000,REALIZÁVEL,"40.807.613,82",DV,"4.041.080,37","3.515.741,60","41.332.952,59",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"0,00",DV,"194.055,39","194.055,39","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020101000000,RECURSOS A RECEBER,"0,00",DV,"194.055,39","194.055,39","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020101010000,CONTRIBUIÇÕES DO MÊS,"0,00",DV,"194.055,39","194.055,39","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020101010100,PATROCINADOR(ES),"0,00",DV,"94.023,38","94.023,38","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020101010300,PARTICIPANTES,"0,00",DV,"100.032,01","100.032,01","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"68.653,18",DV,"0,00","1.596,83","67.056,35",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"68.653,18",DV,"0,00","1.596,83","67.056,35",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020300000000,INVESTIMENTOS,"40.738.960,64",DV,"3.847.024,98","3.320.089,38","41.265.896,24",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020301000000,TÍTULOS PÚBLICOS,"28.878.582,21",DV,"964.040,70","352.960,32","29.489.662,59",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"28.878.582,21",DV,"964.040,70","352.960,32","29.489.662,59",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"28.878.582,21",DV,"964.040,70","352.960,32","29.489.662,59",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020301010101,TESOURO IPCA / NTN-B,"28.725.513,61",DV,"961.668,95","352.079,64","29.335.102,92",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020301010103,TESOURO IPCA / NTN-F,"153.068,60",DV,"2.371,75","880,68","154.559,67",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304000000,FUNDOS DE INVESTIMENTOS,"8.696.965,67",DV,"2.266.040,43","2.300.857,47","8.662.148,63",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304010000,FUNDO DE RENDA FIXA,"2.690.948,90",DV,"1.307.888,20","551.454,18","3.447.382,92",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304040000,FUNDO DE AÇÕES,"1.130.912,95",DV,"123.408,43","56.744,67","1.197.576,71",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304080000,FUNDO MULTIMERCADO ESTRUTURADO,"3.377.787,66",DV,"447.716,53","876.545,63","2.948.958,56",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304100000,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ,"340.681,86",DV,"340.164,15","680.846,01","0,00",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304110000,FUNDO DE INVESTIMENTO NO EXTERIOR,"1.156.634,30",DV,"46.863,12","135.266,98","1.068.230,44",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304110300,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"1.156.634,30",DV,"46.863,12","135.266,98","1.068.230,44",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020304110302,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - NÃO EXCLUSIVO,"1.156.634,30",DV,"46.863,12","135.266,98","1.068.230,44",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020308000000,OPERAÇÕES COM PARTICIPANTES,"3.163.412,76",DV,"616.943,85","666.271,59","3.114.085,02",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"3.163.412,76",DV,"616.943,85","666.271,59","3.114.085,02",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020308010100,EMPRÉSTIMOS,"3.201.141,07",DV,"616.168,40","665.889,22","3.151.420,25",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,1020308019900,(-) PERDAS ESTIMADAS - EMPRÉSTIMOS A PARTICIPANTES,"-37.728,31",CR,"775,45","382,37","-37.335,23",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2000000000000,PASSIVO,"40.807.613,82",CR,"2.527.449,75","3.138.266,75","41.418.430,82",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"215.174,03",CR,"2.374.758,04","2.286.918,67","127.334,66",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"200.207,83",CR,"211.664,82","124.260,56","112.803,57",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"103.050,75",CR,"108.319,13","108.319,13","103.050,75",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010102000000,RETENÇÕES A RECOLHER,"96.373,14",CR,"91.888,70","4.484,44","8.968,88",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010104000000,OBRIGAÇÕES CONTRATADAS,"783,94",CR,"783,94","783,94","783,94",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010106000000,VALORES PREVIDENCIAIS A REPASSAR AO PGA ,"0,00",CR,"10.673,05","10.673,05","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010300000000,INVESTIMENTOS,"14.966,20",CR,"2.163.093,22","2.162.658,11","14.531,09",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010301000000,TÍTULOS PÚBLICOS,"556,67",CR,"665,32","640,70","532,05",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010304000000,FUNDOS DE INVESTIMENTO,"179,05",CR,"1.001.098,40","1.001.074,43","155,08",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010308000000,OPERAÇÕES COM PARTICIPANTES,"3.485,13",CR,"264.085,13","264.431,61","3.831,61",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010309000000,RELACIONADOS COM O DISPONÍVEL ,"0,00",CR,"881.788,95","881.788,95","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010309010000,SALDOS BANCÁRIOS NEGATIVOS,"0,00",CR,"881.788,95","881.788,95","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"10.745,35",CR,"13.351,35","12.618,35","10.012,35",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010310010000,TAXA DE ADMINISTRAÇÃO DOS INVESTIMENTOS A REPASSAR,"10.745,35",CR,"10.745,35","10.012,35","10.012,35",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"0,00",CR,"2.606,00","2.606,00","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2010311000000,RETENÇÕES DE TRIBUTOS A RECOLHER,"0,00",CR,"2.104,07","2.104,07","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"40.592.439,79",CR,"152.691,71","851.348,08","41.291.096,16",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"39.074.189,46",CR,"151.094,88","828.895,67","39.751.990,25",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"40.834.960,18",CR,"2.063,06","828.895,67","41.661.792,79",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"15.147.294,63",CR,"2.063,06","254.579,26","15.399.810,83",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010100,CONTRIBUIÇÃO DEFINIDA,"918.512,61",CR,"2.063,06","0,00","916.449,55",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"918.512,61",CR,"2.063,06","0,00","916.449,55",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"14.228.782,02",CR,"0,00","254.579,26","14.483.361,28",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"6.221.877,40",CR,"0,00","113.798,28","6.335.675,68",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"8.006.904,62",CR,"0,00","140.780,98","8.147.685,60",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020000,BENEFÍCIOS A CONCEDER,"25.687.665,55",CR,"0,00","574.316,41","26.261.981,96",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020100,CONTRIBUIÇÃO DEFINIDA,"25.536.114,46",CR,"0,00","549.867,53","26.085.981,99",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"12.189.748,87",CR,"0,00","252.259,13","12.442.008,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES,"13.346.365,59",CR,"0,00","297.608,40","13.643.973,99",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020300,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO NÃO PROGRAMADO,"151.551,09",CR,"0,00","24.448,88","175.999,97",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020301,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS,"1.486.637,97",CR,"0,00","12.593,47","1.499.231,44",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030101020302,(-) VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-1.335.086,88",DV,"0,00","11.855,41","-1.323.231,47",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030102000000,EQUILÍBRIO TÉCNICO,"-1.760.770,72",DV,"149.031,82","0,00","-1.909.802,54",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030102010000,RESULTADOS REALIZADOS,"-1.760.770,72",DV,"149.031,82","0,00","-1.909.802,54",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030102010200,(-) DÉFICIT TÉCNICO ACUMULADO,"-1.760.770,72",DV,"149.031,82","0,00","-1.909.802,54",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030200000000,FUNDOS,"1.518.250,33",CR,"1.596,83","22.452,41","1.539.105,91",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030201000000,FUNDOS PREVIDENCIAIS,"777.315,53",CR,"0,00","11.776,18","789.091,71",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"777.315,53",CR,"0,00","11.776,18","789.091,71",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030202000000,FUNDOS ADMINISTRATIVOS,"68.653,18",CR,"1.596,83","0,00","67.056,35",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"68.653,18",CR,"1.596,83","0,00","67.056,35",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"672.281,62",CR,"0,00","10.676,23","682.957,85",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",CR,"959.664,03","959.664,03","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010000000000,ADIÇÕES,"379.593,77",CR,"0,00","194.055,39","573.649,16",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010100000000,CORRENTES,"379.593,77",CR,"0,00","194.055,39","573.649,16",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010101000000,PATROCINADOR(ES),"183.416,46",CR,"0,00","94.023,38","277.439,84",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010101010000,CONTRIBUIÇÕES NORMAIS,"183.416,46",CR,"0,00","94.023,38","277.439,84",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010103000000,PARTICIPANTES,"195.041,17",CR,"0,00","100.032,01","295.073,18",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010103010000,ATIVOS,"195.041,17",CR,"0,00","100.032,01","295.073,18",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010103010100,CONTRIBUIÇÕES NORMAIS,"195.041,17",CR,"0,00","100.032,01","295.073,18",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010103010101,REGULAR,"195.041,17",CR,"0,00","100.032,01","295.073,18",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010104000000,AUTOPATROCINADOS,"1.136,14",CR,"0,00","0,00","1.136,14",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010104010000,CONTRIBUIÇÕES NORMAIS,"1.136,14",CR,"0,00","0,00","1.136,14",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3010104010200,VOLUNTÁRIA,"1.136,14",CR,"0,00","0,00","1.136,14",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020000000000,DEDUÇÕES,"-4.774.972,98",DV,"108.319,13","0,00","-4.883.292,11",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-216.638,26",DV,"108.319,13","0,00","-324.957,39",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020101000000,APOSENTADORIA PROGRAMADA,"-105.023,32",DV,"52.511,66","0,00","-157.534,98",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020102000000,INVALIDEZ,"-48.071,70",DV,"24.035,85","0,00","-72.107,55",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020103000000,PENSÕES,"-63.543,24",DV,"31.771,62","0,00","-95.314,86",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020300000000,INSTITUTOS,"-4.558.334,72",DV,"0,00","0,00","-4.558.334,72",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020301000000,RESGATE,"-4.558.334,72",DV,"0,00","0,00","-4.558.334,72",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3020301010000,RESGATE TOTAL,"-4.558.334,72",DV,"0,00","0,00","-4.558.334,72",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-20.877,67",DV,"10.673,05","0,00","-31.550,72",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3040200000000,CONTRIBUIÇÕES/REEMBOLSOS,"-20.877,67",DV,"10.673,05","0,00","-31.550,72",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3050000000000,FLUXO DOS INVESTIMENTOS,"468.051,72",CR,"0,00","614.513,76","1.082.565,48",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"468.051,72",CR,"0,00","614.513,76","1.082.565,48",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"3.384.313,67",CR,"828.895,67","2.063,06","2.557.481,06",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS PREVIDENCIAIS,"-8.314,53",DV,"11.776,18","0,00","-20.090,71",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3070100000000,CONSTITUIÇÃO DE FUNDOS PREVIDENCIAIS,"-8.314,53",DV,"11.776,18","0,00","-20.090,71",DV
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,3080000000000,SUPERÁVIT/DÉFICIT TÉCNICO,"572.206,02",CR,"0,00","149.031,82","721.237,84",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"1.220.259,81","1.220.259,81","0,00",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"2.802.503,84",CR,"0,00","1.220.259,81","4.022.763,65",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010100000000,TÍTULOS PÚBLICOS,"1.976.646,93",CR,"0,00","964.040,70","2.940.687,63",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010101000000,TÍTULOS PÚBLICOS FEDERAIS,"1.976.646,93",CR,"0,00","964.040,70","2.940.687,63",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010101010000,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"1.976.646,93",CR,"0,00","964.040,70","2.940.687,63",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010101010100,TESOURO IPCA / NTN-B,"1.968.303,28",CR,"0,00","961.668,95","2.929.972,23",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010101010300,TESOURO IPCA / NTN-F,"8.343,65",CR,"0,00","2.371,75","10.715,40",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010400000000,FUNDOS DE INVESTIMENTOS,"719.073,20",CR,"0,00","227.997,30","947.070,50",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010401000000,FUNDO DE RENDA FIXA,"64.773,91",CR,"0,00","33.009,22","97.783,13",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010404000000,FUNDO DE AÇÕES,"350.239,17",CR,"0,00","123.408,43","473.647,60",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010408000000,FUNDO MULTIMERCADO ESTRUTURADO,"110.998,13",CR,"0,00","24.716,53","135.714,66",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010410000000,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ,"32.860,88",CR,"0,00","0,00","32.860,88",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010411000000,FUNDO DE INVESTIMENTO NO EXTERIOR,"160.201,11",CR,"0,00","46.863,12","207.064,23",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010411030000,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"160.201,11",CR,"0,00","46.863,12","207.064,23",CR
03/2025,BB PREVIDENCIA,LC109,1996001647,CV,ATIVO - EM FUNCIONAMENTO,5010411030200,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - NÃO EXCLUSIVO,"160.201,11",CR,"0,00","46.863,12","207.064,23",CR
