DT_COMPETENCIA;NU_MATRICULA_EFPC;SG_EFPC;IN_ESTAT_PLANO_EFPC;ID_PLANO;CNPB;ID_BENEFICIO;NU_BENEFICIO;NM_BENEFICIO;TE_NIVEL;QT_ANTERIOR;QT_ENTRADAS;QT_SAIDAS;QT_ATUAL;DT_EXTRACAO
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;11;16000;Outros Benefícios de Prestação Única;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1903;2009002229;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;972;2005001211;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1134;2007003074;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;772;1996003747;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;430;1989000983;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2624;2010003292;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;430;1989000983;11;16000;Outros Benefícios de Prestação Única;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1903;2009002229;11;16000;Outros Benefícios de Prestação Única;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1134;2007003074;11;16000;Outros Benefícios de Prestação Única;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5404;2017000574;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;682;1998007383;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1883;2009002156;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2626;2010003438;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;3664;2012000665;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;683;1999002792;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2884;2010005074;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2103;2010000374;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;715;2003000747;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;697;2002000565;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;964;2005000256;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;647;1994002565;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2603;2010003047;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6225;2019000865;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;701;2001000847;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;850;2000007856;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;694;2003000283;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;703;1998005674;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2625;2010003365;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;698;2003001638;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5024;2016000538;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;710;1998004074;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;390;1997002183;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;706;1999003756;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;686;1996001647;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;700;1997001047;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;4044;2013000456;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;693;1998006247;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;695;2002000719;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1033;2005006483;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;699;1996004883;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;720;2004002174;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2905;2010005211;12;17000;Outros Benefícios de Prestação Conituada;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;19;31000;Participantes Ativos;TOTALIZADOR;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;19;31000;Participantes Ativos;TOTALIZADOR;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;19;31000;Participantes Ativos;TOTALIZADOR;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;972;2005001211;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1134;2007003074;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1903;2009002229;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2624;2010003292;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1883;2009002156;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5404;2017000574;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;682;1998007383;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2626;2010003438;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;3664;2012000665;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;683;1999002792;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2103;2010000374;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2884;2010005074;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6225;2019000865;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;850;2000007856;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2625;2010003365;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;698;2003001638;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;710;1998004074;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5024;2016000538;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;390;1997002183;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;697;2002000565;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;715;2003000747;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2603;2010003047;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;964;2005000256;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;647;1994002565;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;4044;2013000456;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;686;1996001647;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;720;2004002174;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;693;1998006247;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1033;2005006483;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;695;2002000719;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2905;2010005211;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;699;1996004883;20;31100;Participante - com custeio exclusivamente patronal;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;720;2004002174;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;715;2003000747;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6225;2019000865;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;21;31200;Participante - com custeio patronal e do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;972;2005001211;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1903;2009002229;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1134;2007003074;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2624;2010003292;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;772;1996003747;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;430;1989000983;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5404;2017000574;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;682;1998007383;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1883;2009002156;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;3664;2012000665;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;692;1998004856;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2626;2010003438;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2103;2010000374;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;683;1999002792;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2884;2010005074;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;703;1998005674;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;694;2003000283;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;850;2000007856;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;701;2001000847;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2625;2010003365;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;697;2002000565;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2603;2010003047;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;964;2005000256;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;647;1994002565;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;698;2003001638;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5024;2016000538;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;390;1997002183;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;710;1998004074;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;706;1999003756;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;686;1996001647;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;4044;2013000456;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;700;1997001047;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;693;1998006247;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;695;2002000719;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1033;2005006483;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2905;2010005211;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;699;1996004883;22;31300;Participante - com custeio exclusivamente do participante;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2603;2010003047;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5404;2017000574;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;682;1998007383;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;23;32000;Assistidos - Aposentados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;1903;2009002229;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;682;1998007383;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;3664;2012000665;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;683;1999002792;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;704;1997004747;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;703;1998005674;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;701;2001000847;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;698;2003001638;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;965;2005001611;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;715;2003000747;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;2603;2010003047;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;693;1998006247;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5024;2016000538;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6265;2019001047;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;6225;2019000865;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;850;2000007856;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;696;2003000429;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5444;2017000711;25;34000;Designados;FOLHA;;;;;05/10/2021
202101;3188;BB PREVIDENCIA;PLANO;5404;2017000574;25;34000;Designados;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;7205;2020003465;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6585;2019003392;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5105;2016001119;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;1131;2007002256;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;7145;2020002892;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6885;2020001292;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5104;2016001038;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;551;1997000547;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4624;2014001618;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5624;2017001619;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;294;1990000118;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6365;2019001756;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;294;1990000118;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6365;2019001756;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5104;2016001038;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;551;1997000547;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5624;2017001619;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4624;2014001618;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;1131;2007002256;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;7145;2020002892;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;7205;2020003465;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6885;2020001292;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;5105;2016001119;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6585;2019003392;5;11100;Aposentadoria programada;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4484;2014000719;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4404;2014000247;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;4784;2015000518;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;294;1990000118;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;7006;2020002019;9;14000;Pensões;FOLHA;;;;;05/10/2021
202105;2258;MULTIPREV;PLANO;362;2000004156;9;14000;Pensões;FOLHA;;;;;05/10/2021
