DT_COMPETENCIA;NU_MATRICULA_EFPC;SG_EFPC;IN_ESTAT_PLANO_EFPC;ID_PLANO;CNPB;ID_BENEFICIO;NU_BENEFICIO;NM_BENEFICIO;TE_NIVEL;QT_ANTERIOR;QT_ENTRADAS;QT_SAIDAS;QT_ATUAL;DT_EXTRACAO
202206;655;PETROS;PLANO;1120;2007001519;21;31200;Participante - com custeio patronal e do participante;FOLHA;42989;21;85;42925;01/11/2022
202206;655;PETROS;PLANO;126;2004002311;21;31200;Participante - com custeio patronal e do participante;FOLHA;305;3;6;302;01/11/2022
202203;3438;ICATUFMP;PLANO;993;2005002992;21;31200;Participante - com custeio patronal e do participante;FOLHA;2006;24;21;2009;01/11/2022
202206;3438;ICATUFMP;PLANO;2044;2009003519;21;31200;Participante - com custeio patronal e do participante;FOLHA;2332;13;15;2330;01/11/2022
202201;3438;ICATUFMP;PLANO;2044;2009003519;21;31200;Participante - com custeio patronal e do participante;FOLHA;2271;22;21;2272;01/11/2022
202206;3438;ICATUFMP;PLANO;993;2005002992;21;31200;Participante - com custeio patronal e do participante;FOLHA;2004;25;33;1996;01/11/2022
202201;3647;FUND. BRASILSAT;PLANO;785;1997001829;21;31200;Participante - com custeio patronal e do participante;FOLHA;125;4;4;125;01/11/2022
202205;1969;PREVUNIAO;PLANO;480;1999004019;21;31200;Participante - com custeio patronal e do participante;FOLHA;3887;48;23;3912;01/11/2022
202205;2841;FUNDIAGUA;PLANO;1007;2005004611;21;31200;Participante - com custeio patronal e do participante;FOLHA;2030;6;24;2012;01/11/2022
202203;2841;FUNDIAGUA;PLANO;1007;2005004611;21;31200;Participante - com custeio patronal e do participante;FOLHA;2104;7;43;2068;01/11/2022
202203;2333;PREVSAN;PLANO;6245;2019000938;21;31200;Participante - com custeio patronal e do participante;FOLHA;1153;8;8;1153;01/11/2022
202203;2292;FUNSSEST;PLANO;5004;2016000392;21;31200;Participante - com custeio patronal e do participante;FOLHA;2851;51;10;2892;01/11/2022
202205;2292;FUNSSEST;PLANO;5004;2016000392;21;31200;Participante - com custeio patronal e do participante;FOLHA;2987;68;16;3039;01/11/2022
202201;2292;FUNSSEST;PLANO;5004;2016000392;21;31200;Participante - com custeio patronal e do participante;FOLHA;2678;66;6;2738;01/11/2022
202202;326;ELETROS;PLANO;7545;2021002111;21;31200;Participante - com custeio patronal e do participante;FOLHA;98;66;22;142;01/11/2022
202206;326;ELETROS;PLANO;1039;2006001574;21;31200;Participante - com custeio patronal e do participante;FOLHA;982;3;76;909;01/11/2022
202204;3592;P&G PREV;PLANO;1114;2006005911;21;31200;Participante - com custeio patronal e do participante;FOLHA;4682;14;23;4673;01/11/2022
202202;3592;P&G PREV;PLANO;1114;2006005911;21;31200;Participante - com custeio patronal e do participante;FOLHA;4669;34;33;4670;01/11/2022
202201;895;REGIUS;PLANO;5344;2017000183;21;31200;Participante - com custeio patronal e do participante;FOLHA;482;15;7;490;01/11/2022
202206;895;REGIUS;PLANO;5344;2017000183;21;31200;Participante - com custeio patronal e do participante;FOLHA;497;31;4;524;01/11/2022
202202;2556;METRUS;PLANO;605;1993000119;21;31200;Participante - com custeio patronal e do participante;FOLHA;1363;21;23;1361;01/11/2022
202203;2556;METRUS;PLANO;605;1993000119;21;31200;Participante - com custeio patronal e do participante;FOLHA;1361;20;25;1356;01/11/2022
202205;2556;METRUS;PLANO;606;1998007618;21;31200;Participante - com custeio patronal e do participante;FOLHA;6364;284;142;6506;01/11/2022
202205;1033;PREVIDÊNCIA USIMINAS;PLANO;240;1996003674;21;31200;Participante - com custeio patronal e do participante;FOLHA;14490;110;167;14433;01/11/2022
202206;731;PREVIBAYER;PLANO;477;1987000765;21;31200;Participante - com custeio patronal e do participante;FOLHA;1765;4;13;1756;01/11/2022
202201;731;PREVIBAYER;PLANO;1099;2006005611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3814;70;77;3807;01/11/2022
202201;1911;PREVISC;PLANO;5925;2018001711;21;31200;Participante - com custeio patronal e do participante;FOLHA;3340;9;60;3289;01/11/2022
202202;1911;PREVISC;PLANO;1115;2007001292;21;31200;Participante - com custeio patronal e do participante;FOLHA;560;9;11;558;01/11/2022
202206;1911;PREVISC;PLANO;1115;2007001292;21;31200;Participante - com custeio patronal e do participante;FOLHA;547;10;11;546;01/11/2022
202203;1911;PREVISC;PLANO;5925;2018001711;21;31200;Participante - com custeio patronal e do participante;FOLHA;3296;56;107;3245;01/11/2022
202201;1911;PREVISC;PLANO;1043;2006001411;21;31200;Participante - com custeio patronal e do participante;FOLHA;1543;25;14;1554;01/11/2022
202205;285;FUNDACAO COPEL;PLANO;63;1998005283;21;31200;Participante - com custeio patronal e do participante;FOLHA;6784;5;73;6716;01/11/2022
202204;285;FUNDACAO COPEL;PLANO;63;1998005283;21;31200;Participante - com custeio patronal e do participante;FOLHA;6813;6;35;6784;01/11/2022
202205;4087;PLANEJAR;PLANO;1119;2007000156;21;31200;Participante - com custeio patronal e do participante;FOLHA;4199;29;19;4209;01/11/2022
202204;3531;RBS PREV;PLANO;771;1996003038;21;31200;Participante - com custeio patronal e do participante;FOLHA;587;102;56;633;01/11/2022
202203;31;ALCOA PREVI;PLANO;15;1988003156;21;31200;Participante - com custeio patronal e do participante;FOLHA;2803;159;9;2953;01/11/2022
202203;1105;BRASLIGHT;PLANO;2303;2010001265;21;31200;Participante - com custeio patronal e do participante;FOLHA;3658;16;46;3628;01/11/2022
202205;1105;BRASLIGHT;PLANO;2303;2010001265;21;31200;Participante - com custeio patronal e do participante;FOLHA;3615;17;54;3578;01/11/2022
202201;1051;WEG;PLANO;243;1991001411;21;31200;Participante - com custeio patronal e do participante;FOLHA;23325;125;205;23245;01/11/2022
202206;1051;WEG;PLANO;243;1991001411;21;31200;Participante - com custeio patronal e do participante;FOLHA;23237;273;222;23288;01/11/2022
202205;237;CERES;PLANO;1132;2007002647;21;31200;Participante - com custeio patronal e do participante;FOLHA;1267;10;4;1273;01/11/2022
202206;237;CERES;PLANO;1140;2007003392;21;31200;Participante - com custeio patronal e do participante;FOLHA;456;3;9;450;01/11/2022
202205;237;CERES;PLANO;5665;2018000365;21;31200;Participante - com custeio patronal e do participante;FOLHA;852;9;4;857;01/11/2022
202204;4844;DF-PREVICOM;PLANO;6165;2019000547;21;31200;Participante - com custeio patronal e do participante;FOLHA;1209;67;7;1269;01/11/2022
202203;4649;TOYOTA PREVI;PLANO;2664;2010003756;21;31200;Participante - com custeio patronal e do participante;FOLHA;4656;21;23;4654;01/11/2022
202202;2561;FUNEPP;PLANO;615;1993001174;21;31200;Participante - com custeio patronal e do participante;FOLHA;1649;10;48;1611;01/11/2022
202201;2561;FUNEPP;PLANO;607;1999000511;21;31200;Participante - com custeio patronal e do participante;FOLHA;16622;307;187;16742;01/11/2022
202204;1585;SYNGENTA PREVI;PLANO;1038;2006000911;21;31200;Participante - com custeio patronal e do participante;FOLHA;3377;44;59;3362;01/11/2022
202202;2302;GERDAU;PLANO;569;1988000483;21;31200;Participante - com custeio patronal e do participante;FOLHA;14858;125;127;14856;01/11/2022
202201;2302;GERDAU;PLANO;569;1988000483;21;31200;Participante - com custeio patronal e do participante;FOLHA;14849;151;142;14858;01/11/2022
202206;401;FASC;PLANO;85;1997000611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3034;18;27;3025;01/11/2022
202201;655;PETROS;PLANO;1120;2007001519;21;31200;Participante - com custeio patronal e do participante;FOLHA;43553;29;98;43484;01/11/2022
202203;655;PETROS;PLANO;1120;2007001519;21;31200;Participante - com custeio patronal e do participante;FOLHA;43387;25;114;43298;01/11/2022
202204;3438;ICATUFMP;PLANO;798;1999001729;21;31200;Participante - com custeio patronal e do participante;FOLHA;1797;20;598;1219;01/11/2022
202205;3438;ICATUFMP;PLANO;993;2005002992;21;31200;Participante - com custeio patronal e do participante;FOLHA;1999;26;21;2004;01/11/2022
202205;3438;ICATUFMP;PLANO;260;2002000956;21;31200;Participante - com custeio patronal e do participante;FOLHA;1338;15;6;1347;01/11/2022
202204;3438;ICATUFMP;PLANO;2044;2009003519;21;31200;Participante - com custeio patronal e do participante;FOLHA;2285;54;17;2322;01/11/2022
202204;3438;ICATUFMP;PLANO;7586;2021002438;21;31200;Participante - com custeio patronal e do participante;FOLHA;2979;24;24;2979;01/11/2022
202206;3861;BUNGEPREV;PLANO;829;1993001719;21;31200;Participante - com custeio patronal e do participante;FOLHA;9072;103;80;9095;01/11/2022
202206;326;ELETROS;PLANO;71;2000005683;21;31200;Participante - com custeio patronal e do participante;FOLHA;967;9;5;971;01/11/2022
202202;326;ELETROS;PLANO;71;2000005683;21;31200;Participante - com custeio patronal e do participante;FOLHA;965;9;7;967;01/11/2022
202205;1523;FUNCEF;PLANO;1068;2006003674;21;31200;Participante - com custeio patronal e do participante;FOLHA;79097;108;97;79108;01/11/2022
202206;3592;P&G PREV;PLANO;1114;2006005911;21;31200;Participante - com custeio patronal e do participante;FOLHA;4677;43;46;4674;01/11/2022
202203;2556;METRUS;PLANO;606;1998007618;21;31200;Participante - com custeio patronal e do participante;FOLHA;6402;60;88;6374;01/11/2022
202202;895;REGIUS;PLANO;5344;2017000183;21;31200;Participante - com custeio patronal e do participante;FOLHA;490;19;45;464;01/11/2022
202203;895;REGIUS;PLANO;5344;2017000183;21;31200;Participante - com custeio patronal e do participante;FOLHA;464;18;9;473;01/11/2022
202202;1033;PREVIDÊNCIA USIMINAS;PLANO;240;1996003674;21;31200;Participante - com custeio patronal e do participante;FOLHA;14583;48;138;14493;01/11/2022
202202;3023;ITAUSAINDL;PLANO;656;2001001738;21;31200;Participante - com custeio patronal e do participante;FOLHA;4214;8;72;4150;01/11/2022
202206;731;PREVIBAYER;PLANO;1099;2006005611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3902;165;123;3944;01/11/2022
202204;134;BASF PC;PLANO;36;1986000818;21;31200;Participante - com custeio patronal e do participante;FOLHA;3893;31;35;3889;01/11/2022
202202;134;BASF PC;PLANO;36;1986000818;21;31200;Participante - com custeio patronal e do participante;FOLHA;3886;32;16;3902;01/11/2022
202203;2004;SAO RAFAEL;PLANO;960;1987001729;21;31200;Participante - com custeio patronal e do participante;FOLHA;813;38;7;844;01/11/2022
202206;2484;CYAMPREV;PLANO;601;2004001992;21;31200;Participante - com custeio patronal e do participante;FOLHA;1231;8;6;1233;01/11/2022
202202;2213;MAUA PREV;PLANO;519;1991002483;21;31200;Participante - com custeio patronal e do participante;FOLHA;5432;22;25;5429;01/11/2022
202205;2909;GEBSA-PREV;PLANO;636;1993003411;21;31200;Participante - com custeio patronal e do participante;FOLHA;5276;58;37;5297;01/11/2022
202206;3349;BOTICARIO PREV;PLANO;747;1995003638;21;31200;Participante - com custeio patronal e do participante;FOLHA;8558;545;56;9047;01/11/2022
202202;2721;PREV PEPSICO;PLANO;619;2004002018;21;31200;Participante - com custeio patronal e do participante;FOLHA;6596;27;55;6568;01/11/2022
202203;2155;PREVIPLAN;PLANO;510;1985000938;21;31200;Participante - com custeio patronal e do participante;FOLHA;1785;12;6;1791;01/11/2022
202206;611;ITAU UNIBANCO;PLANO;1964;2009002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;7343;6;78;7271;01/11/2022
202203;611;ITAU UNIBANCO;PLANO;110;1979004056;21;31200;Participante - com custeio patronal e do participante;FOLHA;2015;4;7;2012;01/11/2022
202204;611;ITAU UNIBANCO;PLANO;1964;2009002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;7596;7;95;7508;01/11/2022
202205;611;ITAU UNIBANCO;PLANO;1964;2009002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;7508;7;172;7343;01/11/2022
202203;792;PREVINORTE;PLANO;158;1999002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;1312;8;9;1311;01/11/2022
202202;611;ITAU UNIBANCO;PLANO;1964;2009002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;7721;10;79;7652;01/11/2022
202202;4087;PLANEJAR;PLANO;1119;2007000156;21;31200;Participante - com custeio patronal e do participante;FOLHA;4221;13;24;4210;01/11/2022
202201;3531;RBS PREV;PLANO;771;1996003038;21;31200;Participante - com custeio patronal e do participante;FOLHA;2645;77;1976;746;01/11/2022
202205;2018;SERGUS;PLANO;5244;2016001811;21;31200;Participante - com custeio patronal e do participante;FOLHA;334;27;10;351;01/11/2022
202204;2561;FUNEPP;PLANO;4384;2014000174;21;31200;Participante - com custeio patronal e do participante;FOLHA;7852;107;64;7895;01/11/2022
202206;2561;FUNEPP;PLANO;4564;2014001219;21;31200;Participante - com custeio patronal e do participante;FOLHA;1138;3;4;1137;01/11/2022
202203;2561;FUNEPP;PLANO;4384;2014000174;21;31200;Participante - com custeio patronal e do participante;FOLHA;7788;118;54;7852;01/11/2022
202202;2561;FUNEPP;PLANO;4384;2014000174;21;31200;Participante - com custeio patronal e do participante;FOLHA;7789;75;76;7788;01/11/2022
202206;4649;TOYOTA PREVI;PLANO;2664;2010003756;21;31200;Participante - com custeio patronal e do participante;FOLHA;4623;45;297;4371;01/11/2022
202206;2302;GERDAU;PLANO;569;1988000483;21;31200;Participante - com custeio patronal e do participante;FOLHA;14879;204;120;14963;01/11/2022
202203;401;FASC;PLANO;85;1997000611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3149;26;37;3138;01/11/2022
202205;401;FASC;PLANO;85;1997000611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3128;19;113;3034;01/11/2022
202201;611;ITAU UNIBANCO;PLANO;110;1979004056;21;31200;Participante - com custeio patronal e do participante;FOLHA;2028;13;17;2024;01/11/2022
202206;878;RECKITTPREV;PLANO;170;1999003918;21;31200;Participante - com custeio patronal e do participante;FOLHA;835;16;13;838;01/11/2022
202201;878;RECKITTPREV;PLANO;170;1999003918;21;31200;Participante - com custeio patronal e do participante;FOLHA;837;15;10;842;01/11/2022
202204;878;RECKITTPREV;PLANO;170;1999003918;21;31200;Participante - com custeio patronal e do participante;FOLHA;839;9;17;831;01/11/2022
202202;3811;MSD PREV;PLANO;812;1998004783;21;31200;Participante - com custeio patronal e do participante;FOLHA;1318;22;15;1325;01/11/2022
202203;3887;POUPREV;PLANO;831;1999004965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1237;6;11;1232;01/11/2022
202205;3887;POUPREV;PLANO;831;1999004965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1226;6;12;1220;01/11/2022
202203;1256;MC PREV;PLANO;1733;2009001265;21;31200;Participante - com custeio patronal e do participante;FOLHA;2219;20;4;2235;01/11/2022
202206;1256;MC PREV;PLANO;1733;2009001265;21;31200;Participante - com custeio patronal e do participante;FOLHA;2233;18;6;2245;01/11/2022
202203;4666;RAIZPREV;PLANO;3184;2011000629;21;31200;Participante - com custeio patronal e do participante;FOLHA;26030;309;265;26074;01/11/2022
202206;4666;RAIZPREV;PLANO;3184;2011000629;21;31200;Participante - com custeio patronal e do participante;FOLHA;26610;298;199;26709;01/11/2022
202205;4666;RAIZPREV;PLANO;3184;2011000629;21;31200;Participante - com custeio patronal e do participante;FOLHA;26313;535;238;26610;01/11/2022
202203;4039;KPMG PREV;PLANO;846;2000004229;21;31200;Participante - com custeio patronal e do participante;FOLHA;6400;160;56;6504;01/11/2022
202204;4801;SCPREV;PLANO;5184;2016001518;21;31200;Participante - com custeio patronal e do participante;FOLHA;1285;39;26;1298;01/11/2022
202204;4217;MONGERAL;PLANO;1071;2006004638;21;31200;Participante - com custeio patronal e do participante;FOLHA;1684;24;14;1694;01/11/2022
202204;2931;RANDONPREV;PLANO;646;1994000211;21;31200;Participante - com custeio patronal e do participante;FOLHA;15723;513;295;15941;01/11/2022
202205;922;SAO FRANCISCO;PLANO;4104;2013000847;21;31200;Participante - com custeio patronal e do participante;FOLHA;1053;3;5;1051;01/11/2022
202205;2231;FUNDAÇÃO LIBERTAS;PLANO;6545;2019003074;21;31200;Participante - com custeio patronal e do participante;FOLHA;3450;24;14;3460;01/11/2022
202204;211;CELOS;PLANO;49;1997002329;21;31200;Participante - com custeio patronal e do participante;FOLHA;3730;52;21;3761;01/11/2022
202205;211;CELOS;PLANO;49;1997002329;21;31200;Participante - com custeio patronal e do participante;FOLHA;3761;49;31;3779;01/11/2022
202201;401;FASC;PLANO;85;1997000611;21;31200;Participante - com custeio patronal e do participante;FOLHA;3164;51;34;3181;01/11/2022
202206;4786;PREVNORDESTE;PLANO;5065;2016000856;21;31200;Participante - com custeio patronal e do participante;FOLHA;1243;64;10;1297;01/11/2022
202206;1345;ELETRA;PLANO;296;2000006965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1044;3;12;1035;01/11/2022
202202;1345;ELETRA;PLANO;296;2000006965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1063;5;14;1054;01/11/2022
202206;2854;FUMPRESC;PLANO;3124;2011000319;21;31200;Participante - com custeio patronal e do participante;FOLHA;468;3;5;466;01/11/2022
202206;936;SABESPREV;PLANO;2483;2010002156;21;31200;Participante - com custeio patronal e do participante;FOLHA;8005;19;27;7997;01/11/2022
202205;936;SABESPREV;PLANO;2483;2010002156;21;31200;Participante - com custeio patronal e do participante;FOLHA;8019;13;27;8005;01/11/2022
202204;2155;PREVIPLAN;PLANO;510;1985000938;21;31200;Participante - com custeio patronal e do participante;FOLHA;1791;10;7;1794;01/11/2022
202201;3486;FGV-PREVI;PLANO;767;1996002074;21;31200;Participante - com custeio patronal e do participante;FOLHA;2147;97;15;2229;01/11/2022
202201;611;ITAU UNIBANCO;PLANO;236;1997004038;21;31200;Participante - com custeio patronal e do participante;FOLHA;6034;6;25;6015;01/11/2022
202202;792;PREVINORTE;PLANO;158;1999002865;21;31200;Participante - com custeio patronal e do participante;FOLHA;1313;20;21;1312;01/11/2022
202205;878;RECKITTPREV;PLANO;170;1999003918;21;31200;Participante - com custeio patronal e do participante;FOLHA;831;19;15;835;01/11/2022
202202;878;RECKITTPREV;PLANO;170;1999003918;21;31200;Participante - com custeio patronal e do participante;FOLHA;842;15;11;846;01/11/2022
202203;3811;MSD PREV;PLANO;812;1998004783;21;31200;Participante - com custeio patronal e do participante;FOLHA;1325;12;12;1325;01/11/2022
202204;3811;MSD PREV;PLANO;812;1998004783;21;31200;Participante - com custeio patronal e do participante;FOLHA;1325;14;10;1329;01/11/2022
202204;3887;POUPREV;PLANO;831;1999004965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1232;5;11;1226;01/11/2022
202206;3887;POUPREV;PLANO;831;1999004965;21;31200;Participante - com custeio patronal e do participante;FOLHA;1220;5;10;1215;01/11/2022
202205;1256;MC PREV;PLANO;1733;2009001265;21;31200;Participante - com custeio patronal e do participante;FOLHA;2242;4;13;2233;01/11/2022
202206;1852;PREVI-GM;PLANO;457;1985001047;21;31200;Participante - com custeio patronal e do participante;FOLHA;17618;185;33;17770;01/11/2022
202205;1852;PREVI-GM;PLANO;457;1985001047;21;31200;Participante - com custeio patronal e do participante;FOLHA;17572;124;78;17618;01/11/2022
202203;4594;PREVIDEXXONMOBIL;PLANO;2063;2009003683;21;31200;Participante - com custeio patronal e do participante;FOLHA;1892;42;27;1907;01/11/2022
202206;4114;CARREFOURPREV;PLANO;859;2002004129;21;31200;Participante - com custeio patronal e do participante;FOLHA;30297;16;586;29727;01/11/2022
202204;4581;EMBRAER PREV;PLANO;712;1999000919;21;31200;Participante - com custeio patronal e do participante;FOLHA;12914;234;65;13083;01/11/2022
202206;775;MULTIBRA INSTITUIDOR;PLANO;23;2002001618;21;31200;Participante - com custeio patronal e do participante;FOLHA;705;3;4;704;01/11/2022
202201;4221;MAIS FUTURO;PLANO;947;2005000892;21;31200;Participante - com custeio patronal e do participante;FOLHA;428;4;8;424;01/11/2022
202202;182;CAPEF;PLANO;2343;2010001419;21;31200;Participante - com custeio patronal e do participante;FOLHA;5732;8;4;5736;01/11/2022
202202;1239;FUNCESP;PLANO;5785;2018000918;21;31200;Participante - com custeio patronal e do participante;FOLHA;246;5;5;246;01/11/2022
202201;1239;FUNCESP;PLANO;273;1979003319;21;31200;Participante - com custeio patronal e do participante;FOLHA;371;7;4;374;01/11/2022
202202;1239;FUNCESP;PLANO;273;1979003319;21;31200;Participante - com custeio patronal e do participante;FOLHA;374;3;6;371;01/11/2022
202206;4203;FATL;PLANO;222;2000006574;21;31200;Participante - com custeio patronal e do participante;FOLHA;4039;10;54;3995;01/11/2022
202201;3099;PREVINDUS;PLANO;669;1999004892;21;31200;Participante - com custeio patronal e do participante;FOLHA;2643;17;34;2626;01/11/2022
202202;3099;PREVINDUS;PLANO;669;1999004892;21;31200;Participante - com custeio patronal e do participante;FOLHA;2626;14;9;2631;01/11/2022
202206;2191;SEGURIDADE;PLANO;516;1992000719;21;31200;Participante - com custeio patronal e do participante;FOLHA;1935;8;5;1938;01/11/2022
202204;3407;TETRA PAK PREV;PLANO;751;1995003247;21;31200;Participante - com custeio patronal e do participante;FOLHA;1872;7;7;1872;01/11/2022
202202;3407;TETRA PAK PREV;PLANO;751;1995003247;21;31200;Participante - com custeio patronal e do participante;FOLHA;1867;7;4;1870;01/11/2022
202206;4248;VISÃO PREV;PLANO;1672;2009000838;21;31200;Participante - com custeio patronal e do participante;FOLHA;7704;115;85;7734;01/11/2022
202205;1883;PREVIM;PLANO;1079;2006003356;21;31200;Participante - com custeio patronal e do participante;FOLHA;4756;51;34;4773;01/11/2022
202206;1883;PREVIM;PLANO;1079;2006003356;21;31200;Participante - com custeio patronal e do participante;FOLHA;4773;47;34;4786;01/11/2022
202202;1359;PREVI-ERICSSON;PLANO;4644;2014001774;21;31200;Participante - com custeio patronal e do participante;FOLHA;813;32;12;833;01/11/2022
202201;4217;MONGERAL;PLANO;1071;2006004638;21;31200;Participante - com custeio patronal e do participante;FOLHA;1667;32;16;1683;01/11/2022
202203;1434;EQTPREV;PLANO;1025;2005005029;21;31200;Participante - com custeio patronal e do participante;FOLHA;2291;26;8;2309;01/11/2022
202203;4529;CASANPREV;PLANO;1223;2008002365;21;31200;Participante - com custeio patronal e do participante;FOLHA;1267;5;6;1266;01/11/2022
202203;117;BANRISUL/FBSS;PLANO;4365;2013002238;21;31200;Participante - com custeio patronal e do participante;FOLHA;2986;5;18;2973;01/11/2022
202206;117;BANRISUL/FBSS;PLANO;1752;2009001338;21;31200;Participante - com custeio patronal e do participante;FOLHA;5003;14;32;4985;01/11/2022
202201;117;BANRISUL/FBSS;PLANO;1752;2009001338;21;31200;Participante - com custeio patronal e do participante;FOLHA;5092;16;32;5076;01/11/2022
202202;117;BANRISUL/FBSS;PLANO;1752;2009001338;21;31200;Participante - com custeio patronal e do participante;FOLHA;5076;16;31;5061;01/11/2022
202201;4711;MULTICOOP;PLANO;6547;2019003538;21;31200;Participante - com custeio patronal e do participante;FOLHA;1266;10;29;1247;01/11/2022
202206;211;CELOS;PLANO;49;1997002329;21;31200;Participante - com custeio patronal e do participante;FOLHA;3779;30;20;3789;01/11/2022
202202;211;CELOS;PLANO;50;1996005138;21;31200;Participante - com custeio patronal e do participante;FOLHA;3423;23;10;3436;01/11/2022
202201;211;CELOS;PLANO;49;1997002329;21;31200;Participante - com custeio patronal e do participante;FOLHA;3711;33;18;3726;01/11/2022
202202;686;PORTUS;PLANO;136;1978000529;21;31200;Participante - com custeio patronal e do participante;FOLHA;643;5;8;640;01/11/2022
202206;1972;PROMON;PLANO;968;2005001783;21;31200;Participante - com custeio patronal e do participante;FOLHA;1086;12;19;1079;01/11/2022
202201;4604;PREVEME II;PLANO;2463;2010002083;21;31200;Participante - com custeio patronal e do participante;FOLHA;2939;108;9;3038;01/11/2022
202205;4604;PREVEME II;PLANO;2463;2010002083;21;31200;Participante - com custeio patronal e do participante;FOLHA;3021;9;22;3008;01/11/2022
202205;4581;EMBRAER PREV;PLANO;712;1999000919;21;31200;Participante - com custeio patronal e do participante;FOLHA;13083;226;65;13244;01/11/2022
202204;59;INFRAPREV;PLANO;3704;2012000819;21;31200;Participante - com custeio patronal e do participante;FOLHA;30;28;5;53;01/11/2022
202204;1852;PREVI-GM;PLANO;457;1985001047;21;31200;Participante - com custeio patronal e do participante;FOLHA;17462;200;90;17572;01/11/2022
202205;4114;CARREFOURPREV;PLANO;859;2002004129;21;31200;Participante - com custeio patronal e do participante;FOLHA;30745;224;672;30297;01/11/2022
202203;3945;PFIZER PREV;PLANO;838;1999002318;21;31200;Participante - com custeio patronal e do participante;FOLHA;1557;15;6;1566;01/11/2022
202202;3945;PFIZER PREV;PLANO;838;1999002318;21;31200;Participante - com custeio patronal e do participante;FOLHA;1554;11;8;1557;01/11/2022
202204;4594;PREVIDEXXONMOBIL;PLANO;2063;2009003683;21;31200;Participante - com custeio patronal e do participante;FOLHA;1907;42;23;1926;01/11/2022
202203;4221;MAIS FUTURO;PLANO;947;2005000892;21;31200;Participante - com custeio patronal e do participante;FOLHA;413;3;15;401;01/11/2022
202202;1239;FUNCESP;PLANO;6665;2020000156;21;31200;Participante - com custeio patronal e do participante;FOLHA;757;47;7;797;01/11/2022
202201;1239;FUNCESP;PLANO;281;1979003165;21;31200;Participante - com custeio patronal e do participante;FOLHA;1101;7;7;1101;01/11/2022
202203;4203;FATL;PLANO;222;2000006574;21;31200;Participante - com custeio patronal e do participante;FOLHA;4373;10;206;4177;01/11/2022
202202;312;ECONOMUS;PLANO;1059;2006003429;21;31200;Participante - com custeio patronal e do participante;FOLHA;6815;4;25;6794;01/11/2022
202203;3099;PREVINDUS;PLANO;677;1999005392;21;31200;Participante - com custeio patronal e do participante;FOLHA;811;19;17;813;01/11/2022
202203;3099;PREVINDUS;PLANO;674;1999004711;21;31200;Participante - com custeio patronal e do participante;FOLHA;1658;28;15;1671;01/11/2022
202201;2191;SEGURIDADE;PLANO;516;1992000719;21;31200;Participante - com custeio patronal e do participante;FOLHA;1840;11;5;1846;01/11/2022
202204;1081;FAMILIA PREVIDENCIA;PLANO;4844;2015000992;21;31200;Participante - com custeio patronal e do participante;FOLHA;215;3;6;212;01/11/2022
202201;941;SERPROS;PLANO;186;1998007774;21;31200;Participante - com custeio patronal e do participante;FOLHA;6197;9;57;6149;01/11/2022
202204;971;ALPAPREV;PLANO;224;2000006711;21;31200;Participante - com custeio patronal e do participante;FOLHA;8994;220;1203;8011;01/11/2022
202204;4176;SEBRAE PREVIDENCIA;PLANO;973;2004002883;21;31200;Participante - com custeio patronal e do participante;FOLHA;6373;53;57;6369;01/11/2022
202205;206;CARGILLPREV;PLANO;2964;2010005538;21;31200;Participante - com custeio patronal e do participante;FOLHA;6131;59;100;6090;01/11/2022
202201;206;CARGILLPREV;PLANO;2964;2010005538;21;31200;Participante - com custeio patronal e do participante;FOLHA;6345;37;77;6305;01/11/2022
202205;2811;CP PREV;PLANO;626;1993002774;21;31200;Participante - com custeio patronal e do participante;FOLHA;3085;21;45;3061;01/11/2022
202205;2912;FUNSEJEM;PLANO;1020;2005006711;21;31200;Participante - com custeio patronal e do participante;FOLHA;16192;151;97;16246;01/11/2022
202201;2912;FUNSEJEM;PLANO;1020;2005006711;21;31200;Participante - com custeio patronal e do participante;FOLHA;16054;138;109;16083;01/11/2022
202202;3188;BB PREVIDENCIA;PLANO;430;1989000983;21;31200;Participante - com custeio patronal e do participante;FOLHA;7260;15;34;7241;01/11/2022
202203;3188;BB PREVIDENCIA;PLANO;700;1997001047;21;31200;Participante - com custeio patronal e do participante;FOLHA;1841;20;11;1850;01/11/2022
202205;3188;BB PREVIDENCIA;PLANO;692;1998004856;21;31200;Participante - com custeio patronal e do participante;FOLHA;736;3;6;733;01/11/2022
202205;3188;BB PREVIDENCIA;PLANO;5024;2016000538;21;31200;Participante - com custeio patronal e do participante;FOLHA;1669;9;14;1664;01/11/2022
